url,title,text
https://aib.ps/content/individual-services/9.html,حسابات الشمول المالي - الخدمات المصرفية التي يقدمها الحساب,"الايداع والسحب النقدي المباشر وإيداع الشيكات للتحصيل.
الإيداع والسحب النقدي من خلال الصراف الألي.
الخدمات المصرفية عبر الإنترنت.
تسديد الفواتير ألياً من الحساب.
إصدار وإستقبال الأموال داخلياً وخارجياً.
بطاقة صراف ألي."
https://aib.ps/content/individual-services/9.html,حسابات الشمول المالي - ميزات الحساب,"فتح الحساب دون أية رسوم وعمولات
لايوجد حد أدنى لفتح الحساب.
خدمات الـرسائل القصيرة والانترنت البنكي بشكل مجاني.
يجب أن لا تتجاوز قيمة الإيداعات الشهرية 2000 دولار ، ولا تتجاوز 12000 دولار سنوياً."
https://aib.ps/content/individual-services/9.html,حسابات الشمول المالي - الشروط,"اولا: تحويل حساب الشمول المالي إلى حساب جاري بعد الحصول على موافقة العميل واستكماله للمعززات الاضافية وفقا لطبيعة ومتطلبات الحساب
ثانيا: رفض تنفيذ الحركات التي تجاوزت السقف المحدد اعلاه الي حين تصويب وضع الحساب."
https://aib.ps/content/individual-services/31.html,تمويل الاجارة المنتهية بالتمليك,يتيح هذا البرنامج للعملاء التخطيط للمستقبل واتخاذ القرار المناسب لاختيار منزل احلامهم بما يتناسب مع دخلهم ، بحيث يتم امتلاك العقار من قبل البنك وتأجيره للعميل بموجب أقساط يتم دفعها ليتم نقل العقار باسم العميل  مع اخر قسط يتم تسديده ، حيث يشمل التمويل الشقق او المحلات تجارية او أي عقار يمكن تملكه من قبل البنك وتأجيره، حيث ان الآلية والبرنامج يتم حسب تعليمات سلطة النقد ووفقاً لأحكام الشريعة الإسلامية وبما لا يتعارض معها.
https://aib.ps/content/individual-services/31.html,تمويل الاجارة المنتهية بالتمليك - المزايا,"يكون هذا التمويل حسب معايير الشريعة الإسلامية.
يصل هذا التمويل لمدة 25 سنة.
تمويل يصل لمبلغ 300,000 دولار .
تقسيط التمويل بأقساط ميسرة.
تأمين حياة وعقار تكافلي مجاني.
تمويل 85% من قيمة العقار."
https://aib.ps/content/individual-services/31.html,تمويل الاجارة المنتهية بالتمليك - مستلزمات التمويل,"هوية شخصية.
كشف حساب بنكي لمدة 6 شهور.
اثبات مهنة (قسيمة راتب او شهادة مجلس بلدي).
عرض سعر مطابق للشريعة الإسلامية.
الكوشان.
الحصول على تعهد بتحويل راتب او توفير ضمانة مناسبة للبنك.
توفير دفعة مقدمة 15% من قيمة العقار."
https://aib.ps/content/individual-services/29.html,تمويل السيارات,يقوم البنك الاسلامي العربي من خلال برنامج السيارات بتمويل جميع انواع السيارات الجديدة والمستعملة ( لا يتجاوز عمرها عن 5 سنوات) منها  بالاضافة الى الاستفادة من اتفاقيات البنك مع جميع شركات السيارات في فلسطين،و بنسبة تصل الى 100% من سعر السيارة مع ايجاد الحلول وامكانية التمويل لجميع الفئات برواتب وبدون رواتب وفقا لاحكام الشريعة الاسلامية
https://aib.ps/content/individual-services/29.html,تمويل السيارات - الميزات والفوائد,"يكون هذا التمويل حسب معايير الشريعة الاسلامية.
يصل هذا التمويل لمدة 7 سنوات.
تمويل يصل لغاية 100% من قيمة السيارة.
تمويل جميع انواع السيارات الجديدة.
تمويل السيارات المستعملة لعمر لا يتجاوز عن 5 سنوات.
امكانية الاستفادة من اتفاقيات وحملات البنك مع جميع شركات السيارات.
تمويل جميع الفئات برواتب او بدون رواتب.
تقسيط التمويل باقساط ميسرة وثابتة."
https://aib.ps/content/individual-services/29.html,تمويل السيارات - مستلزمات التمويل,"هوية شخصية.
كشف حساب بنكي لمدة 6 شهور.
اثبات مهنة (قسيمة راتب او شهادة مجلس بلدي).
عرض سعر مطابق للشريعة الاسلامية.
الحصول على تعهد بتحويل راتب او توفير ضمانة مناسبة للبنك.
رخصة السيارة او شهادة الاستيراد."
https://aib.ps/content/individual-services/27.html,تمويل الاستصناع,يقوم البنك بإستصناع البيوت او السلع التي يختارها الزبائن وفقا لمواصفاتهم الخاصة بحيث يتمكن العميل من تشطيب بيوتهم او بناء المنزل او استصناع السلع المختلفة وفقا لالية  الاستصناع المقسط او الاستصناع الموازي وفقا لأحكام الشريعة الإسلامية
https://aib.ps/content/individual-services/27.html,تمويل الاستصناع - الميزات والفوائد,"يكون هذا التمويل حسب معايير الشريعة الإسلامية.
يصل هذا التمويل لمدة 12 سنة.
تمويل يصل لمبلغ 80,000 دولار .
تحديد المواصفات المناسبة للسلعة المراد استصناعها.
تقسيط التمويل بأقساط ميسرة وثابتة.
التامين التكافلي اذا لزم يكون مجاني."
https://aib.ps/content/individual-services/27.html,تمويل الاستصناع - مستلزمات التمويل,"هوية شخصية.
كشف حساب بنكي لمدة 6 شهور.
اثبات مهنة (قسيمة راتب او شهادة مجلس بلدي).
عرض سعر لموضوع التمويل بالمواصفات المراد استصناعها للسلعة ومحددة بشكل دقيق.
الحصول على تعهد بتحويل راتب او توفير ضمانة مناسبة للبنك."
https://aib.ps/content/individual-services/25.html,تمويل السلع,برنامج  يوفر الحلول العديدة والمتنوعة  لزبائن البنك من اجل تلبية احتياجاتهم الشخصية والمهنية ، حيث يقوم البنك بشراء السلعة المراد الحصول عليها وتملكها من العميل ومن ثم بيعها للزبون وتقسيطها بطريقة ميسرة، حسب اسلوب المرابحة ، بالاضافة الى امكانية الاستفادة من برامج المساومة وفق الاتفاقيات الخاصة للبنك مع الشركات المختلفة.
https://aib.ps/content/individual-services/25.html,تمويل السلع - الميزات والفوائد,"يكون هذا التمويل حسب معايير الشريعة الاسلامية.
امكانية الاستفادة مع شركات مختلفة بموجب اتفاقيات البنك.
تمويل يصل لمبلغ 80,000 دولار  على ان لا تتجاوز نسبة الخصم من الدخل 50%.
مدة تمويل تصل لغاية 84 شهر.
تلبية احتياجات موظفي القطاع الخاص وموظفي الحكومة واصحاب المهن وكافة الفئات.
تامين تكافلي على الحياة للتمويلات حسب تعليمات سلطة النقد ومجاني."
https://aib.ps/content/individual-services/25.html,تمويل السلع - مستلزمات التمويل,"هوية شخصية.
كشف حساب بنكي لمدة 6 شهور.
اثبات مهنة (قسيمة راتب او شهادة مجلس بلدي).
عرض سعر لموضوع التمويل.
الحصول على تعهد بتحويل راتب او توفير ضمانة مناسبة للبنك."
https://aib.ps/content/individual-services/23.html,التمويل بضمان الذهب,"خُد تمويل وذهبك الكفيل
يتيح لك البرنامج الحصول على تمويل مرابحه بطريقة سهلة وبسيطة ودون الحاجة لوجود الكفلاء  ومع توفير حفظ امين للذهب دون الحاجة لاستبداله، وتمويل وفقا لاحكام الشريعة الاسلامية."
https://aib.ps/content/individual-services/23.html,التمويل بضمان الذهب - الميزات والفوائد,"سهولة الحصول على تمويل مرابحة  وفقا لاحكام الشريعة الاسلامية.
تمويل 75% من القيمة التخمينية للذهب.
فترة التقسيط لفترة 60 شهر.
نسبة ربح مناسبة وليست متغيرة.
الحفظ الامين للذهب في خزائن عالية الامان.
عدم الحاجة لوجود كفيل براتب محول."
https://aib.ps/content/individual-services/23.html,التمويل بضمان الذهب - المستندات المطلوبة,"هوية شخصية.
اثبات مهنة (قسيمة راتب او شهادة مجلس بلدي).
كشف حساب 6 شهور ان وجد.
عرض سعر لموضوع التمويل."
https://aib.ps/content/individual-services/21.html,تمويل التعليم,نوفر لكم برنامج تمويل التعليم لمساعدتكم في تحقيق أهدافكم ورسم مستقبلكم الذي يبدأ مشواره مع التعليم المناسب لكم، ابتداء من مرحلة التعليم المدرسي في المدارس الخاصة ومروراً بمرحلة الدراسة الجامعية وانتهاء ببرامج الدراسات العليا ، بالإضافة الى المؤسسات والمعاهد التدريبية التي تمنح المتدربين دورات تأهيلية وشهادات مهنية متخصصة، حيث يتيح  البرنامج تمويل الرسوم التعليمية وتسديدها باقساط ميسرة ومريحة.
https://aib.ps/content/individual-services/21.html,تمويل التعليم - آلية عمل البرنامج:,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من القسط التعليمي.
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة
تمويل يشمل كافة مراحل الدراسة من التعليم المدرسي حتى الدراسات العليا، بالاضافة للشهادات المهنية."
https://aib.ps/content/individual-services/21.html,تمويل التعليم - مزايا البرنامج:,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من القسط التعليمي.
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة
تمويل يشمل كافة مراحل الدراسة من التعليم المدرسي حتى الدراسات العليا، بالاضافة للشهادات المهنية."
https://aib.ps/content/individual-services/21.html,تمويل التعليم - شروط ومتطلبات الحصول على التمويل:,"1سقف تمويل 10,000 دولار كحد أقصى.
تحويل الراتب للبنك او توفبر كفيل براتب محول، مع امكانية الاخذ بعين الاعتبار الضمانات الاخرى مثل : رهن ارض رهن سيارة رهن ذهب تأمين نقدي رهن اسهم.
فترة السداد لاتزيد عن 36 شهر.
عدم تجاوز قيمة القسط الشهري 50% من الراتب المحول مع امكانية احتساب دخل الاسرة."
https://aib.ps/content/individual-services/19.html,تمويل الخدمات الصحية,لأن صحتنا أهم ما نملك وفرنا لكم برنامج لتمويل خدمات العلاج والرعاية الصحية ،حيث يتيح البرنامج  تسهيل سداد رسوم هذه الخدمات بأقساط ميسرة، وتشمل هذه الخدمة إجراء العمليات الجراحية، علاج و زراعة للأسنان ، تقنيات واساليب المساعدة على الحمل وانجاب اطفال الانابيب، بالاضافة للعديد من الخدمات الطبية والعلاجية الأخرى.
https://aib.ps/content/individual-services/19.html,تمويل الخدمات الصحية - آلية عمل البرنامج,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من تكلفة الخدمة
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة"
https://aib.ps/content/individual-services/19.html,تمويل الخدمات الصحية - مزايا البرنامج:,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من تكلفة الخدمة
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة"
https://aib.ps/content/individual-services/19.html,تمويل الخدمات الصحية - شروط ومتطلبات الحصول على التمويل:,"سقف تمويل 10,000 دولار كحد أقصى.
تحويل الراتب للبنك او توفبر كفيل براتب محول، مع امكانية الاخذ بعين الاعتبار الضمانات الاخرى مثل : رهن ارض رهن سيارة رهن ذهب تأمين نقدي رهن اسهم.
فترة السداد لاتزيد عن 36 شهر.
عدم تجاوز قيمة القسط الشهري 50% من الراتب المحول مع امكانية احتساب دخل الاسرة."
https://aib.ps/content/individual-services/17.html,تمويل السفر,مهما كانت وجهتكم للحج، العمرة، أو الخروج بإجازة عائلية واستجمام، وفرنا لكم برنامج تمويل السفر ليخفف عليكم أعباء السفر المالية  عن طريق التقسيط الميسر لتكلفة السفر  (من رسوم تذاكر السفر والاقامة بالفنادق وغيرها ..)على فترات مريحة.
https://aib.ps/content/individual-services/17.html,تمويل السفر - آلية عمل البرنامج,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من تكلفة الخدمة
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة"
https://aib.ps/content/individual-services/17.html,تمويل السفر - مزايا البرنامج:,"متوافق مع أحكام الشريعة الإسلامية.
تمويل لغاية 100% من تكلفة الخدمة
فترة سداد تصل الى 36 شهراً
تسديد بأقساط سهلة وميسرة"
https://aib.ps/content/individual-services/17.html,تمويل السفر - شروط ومتطلبات الحصول على التمويل:,"سقف تمويل 10,000 دولار كحد أقصى.
تحويل الراتب للبنك او توفبر كفيل براتب محول، مع امكانية الاخذ بعين الاعتبار الضمانات الاخرى مثل : رهن ارض رهن سيارة رهن ذهب تأمين نقدي رهن اسهم.
فترة السداد لاتزيد عن 36 شهر.
عدم تجاوز قيمة القسط الشهري 50% من الراتب المحول مع امكانية احتساب دخل الاسرة."
https://aib.ps/content/individual-services/15.html,اسعار العائد على التمويلات,*مع العلم ان هذه الاسعار هي نسب استرشادية ويتم وضع نسبة ربح حسب لكل برنامج وحسب كل حالة ،اما بخصوص برامج تمويل الشركات والمشاريع فانه يتم وضع نسبة خاصة بكل حالة على حدة بعد دراستها.
https://aib.ps/content/individual-services/37.html,بطاقة حياة سهلة,N/A
https://aib.ps/content/individual-services/37.html,بطاقة حياة سهلة - ميزات البطاقة,"تقسيط إسلامي و مجاز من قبل هيئة الفتوى و الرقابة الشرعية
تقسيط  مشترياتكم لمدة 12 او 24 او 36  شهر حسب رغبة العميل و حسب نوع البطاقة
يمكن استخدام البطاقة لشراء اكثر من منتج حسب سقف الرصيد للبطاقة
لا يوجد عمولات على عملية التقسيط عند استخدام البطاقة
يتم اقتطاع الأقساط بشكل شهري حسب المدة و نوع البطاقة و يمكن أيضا التسديد المبكر باي لحظة
يمكنكم إعادة الشراء مره أخرى من الرصيد المتوفر او بقيمة الأقساط المسددة
في حال امتلاككم لهذه البطاقة تستطيعون الاستغناء عن جميع المعاملات الورقية الخاصة بتقسيط المشتريات
التسوق من خلال شبكة مزودين تغطي جميع مناطق فلسطين و بمختلف المنتجات حيث يتواجد شعار حياة سهلة داخل المحال التجارية.
الاشتراك مباشره بالحملات المرافقة للبطاقة مع المتاجر
إمكانية اصدار بطاقة فرعية ضمن سقف العميل"
https://aib.ps/content/individual-services/37.html,بطاقة حياة سهلة - أنواع البطاقة,"بطاقة حياة سهلة 12 تمنحكم إمكانية التقسيط لمدة 12 شهر
بطاقة حياة سهلة 24 تمنحكم إمكانية التقسيط لمدة 24 شهر
بطاقة حياة سهلة 36 تمنحكم إمكانية التقسيط لمدة 36 شهر"
https://aib.ps/content/individual-services/37.html,بطاقة حياة سهلة - الرسوم,"عمولة اصدار سنوية  15 $ تجدد تلقائياً
عمولة اصدار بطاقة بدل فاقد او تالف 5$
عمولة اصدار رقم سري بدل فاقد 4$
عمولة اصدار سنوية  لبطاقة تابعة 5$ (توجد للعميل بطاقة واحدة رئيسية و في حال طلب بطاقة اخرى تكون بطاقة تابعة، و هي عمولة سنوية  )
لا يوجد عمولات عند الشراء"
https://aib.ps/content/individual-services/35.html,بطاقة الخصم,"تمنح البطاقات لعملاء البنك الإسلامي العربي ويتم فيها الخصم فوراً من رصيدكم الموجود لدينا وقدرتكم على استعمالها مرتبطة بمقدار ذلك الرصيد. وهي بطاقات آمنة لاحتوائها على تقنية البطاقات ذات الشريحة الذكية Smart Chip النظام الأكثر أماناً في العالم.
و تحتوي البطاقة أيضا على خاصية PayWave التي تمكنكم من الدفع عن بعد بدون وضع البطاقة بماكنة البطاقات بالمحلات التجارية
و يمكنكم اصدار البطاقة بشكل فوري من الفروع الرئيسية بكل مدينة بدون انتظار"
https://aib.ps/content/individual-services/35.html,بطاقة الخصم - استخدامات البطاقة,"إجراء العمليات المصرفية الاعتيادية كالسحب النقدي من الرصيد، والإيداع، والاستعلام عن الرصيد عبر "" أجهزة الصراف الآلي"" من خلال أكثر من 2 مليون صراف آلي منتشرة في فلسطين وحول العالم.
دفع ثمن المشتريات من سلع وخدمات عبر "" نقاط البيع"" في اكثر من 25 مليون مؤسسة تجارية حول العالم.
سقف السحب اليومي 2000$ او ما يعادلها بالعملات الأخرى، 1000$ لكل حركة
سقف الإيداع اليومي 4000$ او ما يعادلها بالعملات الأخرى، 1000$ لكل حركة"
https://aib.ps/content/individual-services/33.html,بطاقة المشتريات,"تسوق بسهولة وأمان باستخدام بطاقة المشتريات الخاصة بالبنك الإسلامي العربي، حيث تمكنك البطاقة من الشراء من خلال نقاط البيع والتسوق عبر الانترنت وكذلك السحب النقدي من الصرافات الالية.
"
https://aib.ps/content/individual-services/33.html,بطاقة المشتريات - ميزات البطاقة,"الشراء من خلال الانترنت و نقاط البيع المعتمدة.
السحب النقدي من الصرافات الالية بحسب قيمة المبلغ المشحون في البطاقة
تتميز البطاقة بالأمان ، حيث يتم فتح حساب خاص بالبطاقة يتم شحنه بمبلغ محدد حسب احتياجات العميل ، مما يمنع الوصول لحسابات العملاء في حال الفقدان او السرقة .
البطاقة بعملة الدولار فقط.
يمكن استخدام الانترنت البنكي لإدارة البطاقة و متابعة المصاريف و اصدار تقارير الحركات التي تمت من خلال البطاقة."
https://aib.ps/content/individual-services/33.html,بطاقة المشتريات - شروط البطاقة,"أجور اصدار البطاقة 15 دولار تخصم لمرة واحدة
صلاحية البطاقة 3 سنوات
يمكن اصدار بدل فاقد او تالف للبطاقة بأجور 5 دولار
الحد الأدنى لأول عملية عند فتح حساب البطاقة يجب أن لا يقل عن 50 دولار بما يسمح بتحصيل أجور اصدار البطاقة.
البطاقة بعملة الدولار فقط
سيكون للبطاقة حساب فرعي خاص بعملة الدولار."
https://aib.ps/content/individual-services/33.html,بطاقة المشتريات - طرق شحن البطاقة,"يمكن شحن البطاقة بزيارة أحد فروع البنك و اجراء عملية ايداع نقدي للحساب الخاص بالبطاقة
يمكن استخدام حساب الانترنت البنكي للتحويل بين حسابات العميل الأخرى ان وجدت و حساب البطاقة.
يمكن الايداع في حساب البطاقة من خلال احدى صرافات البنك الاسلامي العربي المتواجدة امام الفروع."
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك,"تطبيقموبايل بانك من البنك الإسلامي العربي يقدم لكم تجربة مصرفية فريدةوآمنة عبر الهاتف الذكي فيراحة يديك، حيث يتيح لك هذا التطبيق إدارة حساباتك المصرفية بكل سهولة من خلال واجهة مستخدم مبسطة ووظائف متعددة، تشمل تحويل الأموال، ودفع الفواتير، وادارة البطاقات المصرفية، ومتابعة الحسابات بكل فعال
العديد من المزايا مع تطبيق الموبايل بانك، حمله الآن و وفر على نفسك الجهد والوقت."
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك - خطوات الاستخدام,"حمل التطبيق البنكي على جهازك المحمول
ستظهر لك تعليمات الأمان والحماية والموافقة على الشروط والأحكام العامة للخدمة بالعربية والإنجليزية، يجب قراءتها ومن ثم نقر ""التالي"" في أسفل المربع لتتمكن من استخدام الخدمة.
أدخل اسم المستخدم.
أدخل كلمة المرور.
يطلب النظام من المستخدمين الجدد أو بعض العملاء (المنتهية صلاحية كلمة السر لديهم) تغيير كلمة السر وذلك مباشرة بعد تسجيل الدخول، فيجب عليك إدخال كلمة السر القديمة في الحقل الأول وإدخال كلمة السر الجديدة في الحقلين الثاني والثالث. (كلمة السر الجديدة يجب أن تتكون من ثمان خانات تشمل أرقام و حروف كبيرة وصغيرة ورموز خاصة مثل #)
عند التسجيل من قبل المستخدمين الجدد، يتم التسجيل باستخدام بطاقة الصراف الالي وإدخال البيانات المطلوبة ثم يصلك رسالة بيانات الدخول."
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك - شروط الحصول على الخدمة,"أن يكون أحد عملاء البنك الإسلامي العربي
الاشتراك بخدمة الرسائل القصيرة SMS"
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك - الخدمات الأساسية,"الاستعلام عن أرصدة الحسابات
كشف حساب للحركات التي تمت على الحساب :إمكانية استخرج كشف حساب لأي مدة يحتاجها العميل
الاستعلام عن رصيد البطاقات
كشف حساب للحركات التي تمت على البطاقات
طلب فتح حساب فرعي
فتح حساب وديعة لأجل(  اضغطهناللاطلاع على كيفية فتح حساب)
طلب دفاتر شيكات.
دفع الفواتير.
الدفع لصديق.
الدفع لتاجر.
تقارير الحساب.
الاطلاع على أسعار العملات.
خدمة الحجز المسبق لزيارة الفروع:خدمة الحجز المسبق من خلال تطبيق و معرفة عدد العملاء الموجودين في الفرع
خدمة التحويل.التحويل الفوري بين الحسابات.التحويل الفوري بين حسابات الاسلامي العربي.التحويل الخارجي ( داخل فلسطين او خارج فلسطين).
التحويل الفوري بين الحسابات.
التحويل الفوري بين حسابات الاسلامي العربي.
التحويل الخارجي ( داخل فلسطين او خارج فلسطين).
طلب تمويل.
طلب كشف حساب رسمي مع إمكانية ارساله لأي موقع تختاره
طلب سعر تحويل مميز :إمكانية الحصول على سعر تفضيلي لعملات الشيكل و الدينار و اليورو بشكل فوري لأي حوالة بين حسابات العميل او لعميل اخر داخل الاسلامي العربي بسقف يومي 3000 دولار و شهري 50000 دولار، للاطلاع على كيفية طلب السعر اضغطهنا
الخدمات الإسلامية (دفع الزكاة، اتجاه القبلة، أوقات الصلاة)
مكالمة فيديو.
إمكانية إيقاف بطاقة من خلال التطبيق البنكي والانترنت البنكي
إمكانية تسديد بطاقة ائتمانية"
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك - ميزات الخدمة,"الاستعلام عن أرصدة العميل بجميع العملات.
ملخص لآخر حركات على الحساب.
إمكانية الاستفسار عن العديد من المعلومات المتعلقة بالحساب دون التوجه للبنك.
سهولة إدارة الحساب لأن العميل على معرفة دائمة بالحركات التي تحصل في حسابه.
الاطلاع على الحساب في أي وقت، دون التقيد بأيام وساعات الدوام الرسمية.
توفير الوقت والجهد على العملاء."
https://aib.ps/content/individual-services/51.html,تطبيق الموبايل بانك - تعليمات وإرشادات متعلقة بالموبايل البنكي,"لإجراءات حماية الانترنت البنكي الخاص بالعميل قبل وبعد إنشاء مستخدم على الموبايل البنكي يرجى من حضرتكم اتباع ما يلي:
عند الانتهاء من استخدام خدمة الانترنت البنكي لا تنسى تسجيل الخروج .
كن حذرا عند استلامك أي رسالة نصية أو الكترونية تطلب منك أن يتم تزويدهم بمعلومات خاصة بك مثل(اسم المستخدم، كلمة المرور، رمز التعريف الشخصي)، حيث أن البنك الاسلامي العربي لن يسألك عن أي معلومات تخصك.
حماية الجهاز الخلوي الخاص بكم من الدخول غير المصرح به من خلال استخدام وسائل الحماية المتقدمة للجهاز الخاص بكم حيث أن عملية تسجيل الدخول تعتمد على رقم الجوال المعرف على خدمة الرسائل القصيرة.
اختيار كلمة مرور يصعب تخمينها وأن يتم تغييرها باستمرار وفي حال ضياعها أن يتم عمل إعادة تعيين كلمة المرور(Reset) وضبطها مرة أخرى.
حماية رمز التعريف الشخصي السري (PIN Code) وعدم الاحتفاظ به مكتوباً وفي مكان واحد مع اسم المستخدم وكلمة المرور الخاصة بالإنترنت البنكي، حيث أن أي عملية تحويل مالي داخل النظام تتطلب إدخال رمز التعريف الشخصي السري.
في حالة ضياع الهاتف او تغيير رقم الجوال يرجى التواصل مع مركز الاتصال او زيارة اقرب فرع.
في حال وصول رسالة مشتبه بها يتم الاتصال بمركز خدمة العملاء على الرقم المباشر 1700222000، أو زيارة أقرب فرع لديكم.
للاطلاع على خطوات الدخول واسترجاع كلمة السر واسم المستخدم على التطبيق البنكي اضغطهنا"
https://aib.ps/content/individual-services/53.html,الخدمات المصرفية عبر الانترنت,تمتع بخدماتك المصرفية من اي مكان و باي وقت و بكبسة زر من خلال الانترنت بانك، دفع الفواتير و التحويل أصبح أسهل و أسرع.سجل الآن و تمتع برفاهية التكنولوجيا المصرفية بدون الحاجة لزيارة البنك، احتياجاتك المصرفية  أصبحت أسهل و تمكنك من فحص حساباتك و ادارتها بكل سهولة و أمان.
https://aib.ps/content/individual-services/53.html,الخدمات المصرفية عبر الانترنت - ميزات الخدمة,"الاستعلام عن أرصدة العميل بجميع العملات.
ملخص لآخر حركات على الحساب.
إمكانية الاستفسار عن العديد من المعلومات المتعلقة بالحساب دون التوجه للبنك.
سهولة إدارة الحساب لأن العميل على معرفة دائمة بالحركات التي تحصل في حسابه.
الاطلاع على الحساب في أي وقت، دون التقيد بأيام وساعات الدوام الرسمية.
توفير الوقت والجهد على العملاء."
